number,state,value,datetime_start,datetime_complete,duration_sec,user_attrs_json,param_batch_size,param_epochs,param_eps,param_hop_length,param_lr,param_mel,param_n_fft,param_norm_p
50,PRUNED,3.9371182024478912,2026-01-29T19:01:46.129110,2026-01-29T19:02:22.009305,35.880195,{},64,149,0.00017165498402845066,128,0.0007605775309112261,OFF,512,2.4651454307739837
51,COMPLETE,2.532085567712784,2026-01-29T19:02:22.018216,2026-01-29T19:02:53.497273,31.479057,"{""best_epoch"": 21, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-01-29/19-02-22""}",64,22,0.0007578549969454099,512,0.0009398083313065006,ON,1024,1.132515477355021
52,COMPLETE,2.0861865282058716,2026-01-29T19:02:53.506687,2026-01-29T19:06:04.975356,191.468669,"{""best_epoch"": 96, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-01-29/19-02-53""}",64,161,0.0009671740848891138,512,0.0014313066306333366,ON,1024,2.0069227028491965
53,PRUNED,4.5239589512348175,2026-01-29T19:06:04.985771,2026-01-29T19:06:27.758518,22.772747,{},64,160,0.00035741574176262206,160,0.0034078537397216296,ON,1024,2.0017943216838643
54,PRUNED,3.082945331931114,2026-01-29T19:06:27.766384,2026-01-29T19:06:43.613763,15.847379,{},64,169,0.000652408017751547,320,0.0013677826985674286,ON,1024,2.203208899258301
55,PRUNED,7.704423991963267,2026-01-29T19:06:43.621675,2026-01-29T19:06:53.176103,9.554428,{},32,184,0.0002788471865502493,512,0.00047389195575819415,ON,1024,1.8245651913787078
56,PRUNED,2.7843990232795477,2026-01-29T19:06:53.185917,2026-01-29T19:07:13.039971,19.854054,{},64,129,0.0005676498621042648,512,0.0006468320856352646,ON,1024,1.6336487664209798
57,PRUNED,4.2938767820596695,2026-01-29T19:07:13.047680,2026-01-29T19:07:35.564891,22.517211,{},64,113,0.0002002257541272772,128,0.0020410462230865947,ON,1024,2.09369839741257
58,COMPLETE,2.156581737101078,2026-01-29T19:07:35.574126,2026-01-29T19:13:51.948869,376.374743,"{""best_epoch"": 155, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-01-29/19-07-35""}",64,162,0.0009958574846093563,256,0.0010924541664140692,ON,1024,2.288519766331771
59,PRUNED,4.602161598205567,2026-01-29T19:13:51.960612,2026-01-29T19:14:05.970924,14.010312,{},48,175,0.0005589798509759075,256,0.0016054175898704383,ON,1024,1.917984409929727
60,PRUNED,12.07181584139665,2026-01-29T19:14:05.979787,2026-01-29T19:14:23.168104,17.188317,{},8,161,0.00010008914567219438,256,0.003304393125397351,ON,2048,2.2522416063293287
61,PRUNED,2.840856045484543,2026-01-29T19:14:23.176631,2026-01-29T19:14:55.444449,32.267818,{},64,149,0.0009927005554837421,256,0.0010122802795749578,ON,1024,2.428642712991355
