number,state,value,datetime_start,datetime_complete,duration_sec,user_attrs_json,param_batch_size,param_epochs,param_eps,param_hop_length,param_lr,param_mel,param_n_fft,param_norm_p
59,PRUNED,8.38649493654569,2026-01-30T00:20:36.816194,2026-01-30T00:20:58.989253,22.173059,{},8,94,0.0009907435016413312,256,0.001144495694147747,ON,1024,2.478754240211769
60,PRUNED,3.831481325626373,2026-01-30T00:20:58.999819,2026-01-30T00:21:21.996206,22.996387,{},48,122,0.0006475973269159756,256,0.0017489601250590527,ON,2048,2.3089941072478384
61,PRUNED,3.4667892828583717,2026-01-30T00:21:22.004693,2026-01-30T00:21:51.105718,29.101025,{},64,98,0.0004099628479472259,256,0.0013142785725030579,ON,1024,2.6534383781343873
62,PRUNED,3.7979603856801987,2026-01-30T00:21:51.114477,2026-01-30T00:22:20.506782,29.392305,{},64,80,0.0003174858895874752,256,0.0009948950478827641,ON,1024,2.791666152092788
63,COMPLETE,2.247908730059862,2026-01-30T00:22:20.516154,2026-01-30T00:25:04.346733,163.830579,"{""best_epoch"": 32, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-01-30/00-22-20""}",64,70,0.0007437131495149113,512,0.00019295094930211974,ON,1024,2.5835741854443928
64,COMPLETE,2.099836591631174,2026-01-30T00:25:04.356907,2026-01-30T00:27:54.734607,170.3777,"{""best_epoch"": 56, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-01-30/00-25-04""}",64,73,0.0007909444026202066,512,0.00017602505815886087,ON,1024,2.142328512010617
65,COMPLETE,2.238575518131256,2026-01-30T00:27:54.744409,2026-01-30T00:30:42.683352,167.938943,"{""best_epoch"": 70, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-01-30/00-27-54""}",64,72,0.000734143184292847,512,0.0001668922269907481,ON,1024,2.151020053780313
66,PRUNED,4.577246069908142,2026-01-30T00:30:42.693792,2026-01-30T00:31:02.025539,19.331747,{},64,70,0.0001200956313380706,256,0.00013986025012247363,ON,512,2.173813037164119
67,PRUNED,3.6088123843073845,2026-01-30T00:31:02.033817,2026-01-30T00:31:17.239379,15.205562,{},64,74,0.00020880739112298484,512,0.00021286095380919134,ON,1024,2.550035656989155
68,PRUNED,8.04587630033493,2026-01-30T00:31:17.247825,2026-01-30T00:31:35.548872,18.301047,{},16,84,0.0007013786685900155,320,0.00015917483613196303,ON,1024,2.103212630876566
