number,state,value,datetime_start,datetime_complete,duration_sec,user_attrs_json,param_batch_size,param_epochs,param_eps,param_hop_length,param_lr,param_mel,param_n_fft,param_norm_p
34,COMPLETE,2.328912816941738,2026-02-02T12:04:29.236349,2026-02-02T12:08:28.270288,239.033939,"{""best_epoch"": 42, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-02-02/12-04-29""}",64,47,0.0005012466238009427,512,0.0002336007023797902,OFF,1024,2.6725603665236655
35,PRUNED,3.7909740447998046,2026-02-02T12:08:28.280978,2026-02-02T12:08:38.214798,9.93382,{},48,89,0.0009892649089722303,512,0.0004712009185477427,ON,1024,3.442551054315901
36,PRUNED,5.277096748352051,2026-02-02T12:08:38.223641,2026-02-02T12:08:47.990408,9.766767,{},64,65,6.451580691381608e-05,512,0.00918478268895291,ON,1024,2.522772487641886
37,PRUNED,23.47612400452296,2026-02-02T12:08:47.998624,2026-02-02T12:10:40.277100,112.278476,{},16,24,1.1571880608753533e-06,160,0.000793014737024136,OFF,2048,2.9391910329481554
38,COMPLETE,2.5096107125282288,2026-02-02T12:10:40.285723,2026-02-02T12:22:56.004360,735.718637,"{""best_epoch"": 113, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-02-02/12-10-40""}",64,151,0.0004377741570944668,128,0.00034328533248222267,ON,1024,1.9805101285228743
39,PRUNED,14.369477093219757,2026-02-02T12:22:56.015133,2026-02-02T12:23:32.483953,36.46882,{},32,179,6.58801018252535e-06,256,0.00013816136783004676,OFF,1024,2.210572027686375
40,PRUNED,4.840085059404373,2026-02-02T12:23:32.492306,2026-02-02T12:23:41.711148,9.218842,{},64,44,0.00021901224586748968,512,0.001996440714549847,ON,512,1.7789077892622585
41,COMPLETE,2.430411648005247,2026-02-02T12:23:41.719140,2026-02-02T12:27:45.763461,244.044321,"{""best_epoch"": 44, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-02-02/12-23-41""}",64,48,0.00047579422438679694,512,0.00020972138698927782,OFF,1024,2.7157460675891962
42,COMPLETE,2.3029295280575752,2026-02-02T12:27:45.773283,2026-02-02T12:32:44.758983,298.9857,"{""best_epoch"": 56, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-02-02/12-27-45""}",64,59,0.0004703597007950997,512,0.0002558931246006086,OFF,1024,2.587336961238661
43,COMPLETE,2.0363716892898083,2026-02-02T12:32:44.768780,2026-02-02T12:53:37.994217,1253.225437,"{""best_epoch"": 72, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-02-02/12-32-44""}",64,77,0.0006775970215402168,160,0.000291072087011981,OFF,1024,3.0882488071980814
44,PRUNED,3.041881114244461,2026-02-02T12:53:38.005113,2026-02-02T12:54:53.651559,75.646446,{},64,78,0.0007233992002898855,160,0.0005491104072707928,OFF,1024,3.0608310550872746
45,PRUNED,4.950841581821441,2026-02-02T12:54:53.660137,2026-02-02T12:55:51.290719,57.630582,{},48,24,0.00023838529154180654,160,0.001291918661311794,OFF,1024,3.2449859257917226
46,PRUNED,13.31419149239858,2026-02-02T12:55:51.299039,2026-02-02T12:57:42.388559,111.08952,{},16,68,8.911616733686929e-05,160,0.0004525007714619891,OFF,2048,3.5750258963037824
47,COMPLETE,2.1741377506405115,2026-02-02T12:57:42.397465,2026-02-02T13:06:23.195157,520.797692,"{""best_epoch"": 29, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-02-02/12-57-42""}",64,32,0.0009910090626214464,160,0.00030877234670953285,OFF,1024,2.8815004746923405
48,PRUNED,11.107139167189597,2026-02-02T13:06:23.204888,2026-02-02T13:07:19.794446,56.589558,{},8,142,0.0003168251409392735,160,0.00033039162997048515,OFF,1024,2.8348433659931014
49,PRUNED,8.658819571137428,2026-02-02T13:07:19.802483,2026-02-02T13:08:17.497085,57.694602,{},64,119,1.1241349938084679e-07,160,0.0001968890786527074,OFF,1024,2.3296056212590446
50,PRUNED,7.176997154951096,2026-02-02T13:08:17.505498,2026-02-02T13:08:47.658342,30.152844,{},64,105,1.2986975717474085e-06,160,0.00012961502154725844,OFF,512,2.993834730985778
51,PRUNED,7.205943822860718,2026-02-02T13:08:47.666759,2026-02-02T13:10:08.759264,81.092505,{},64,34,0.0006637051755149856,128,0.0006183208519651097,OFF,1024,2.4235060808729907
52,COMPLETE,2.5182862281799316,2026-02-02T13:10:08.767861,2026-02-02T13:11:29.157295,80.389434,"{""best_epoch"": 17, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-02-02/13-10-08""}",64,19,0.0008898449839439617,160,0.00029687656763479904,ON,1024,2.819032603010635
53,PRUNED,2.9892143607139587,2026-02-02T13:11:29.166705,2026-02-02T13:12:42.897140,73.730435,{},64,35,0.0006797342496507892,160,0.0004390092821563843,OFF,1024,1.9010428952089902
