number,state,value,datetime_start,datetime_complete,duration_sec,user_attrs_json,param_arcface_m,param_arcface_s,param_batch_size,param_epochs,param_hop_length,param_lr,param_mel,param_n_fft
35,COMPLETE,4.971014974823144e-06,2026-01-26T19:31:39.082059,2026-01-26T20:17:30.861125,2751.779066,"{""best_epoch"": 120, ""best_val_acc"": 1.0, ""effective_batch_size"": 8, ""output_dir"": ""./outputs/2026-01-26/19-31-39""}",0.6957286019254354,57.41905308448888,8,138,320,0.0078073185046820875,OFF,1024
36,PRUNED,0.0001979676599148661,2026-01-26T20:17:30.875170,2026-01-26T20:59:42.660286,2531.785116,{},0.6994105944970609,41.11863816080137,8,149,320,0.004207559341062315,OFF,2048
37,PRUNED,0.0060993537306785585,2026-01-26T20:59:42.670981,2026-01-26T21:07:34.849390,472.178409,{},0.47795668505582867,55.76900439869003,8,134,320,0.007287009763591854,OFF,1024
38,PRUNED,25.575245094299316,2026-01-26T21:07:34.858131,2026-01-26T21:08:46.525273,71.667142,{},0.6527470653601151,80.1472509568939,8,120,320,0.00011060710608756153,OFF,1024
39,PRUNED,0.0065764680815239744,2026-01-26T21:08:46.535260,2026-01-26T21:16:27.387471,460.852211,{},0.3757617428415484,90.39916065879241,16,26,320,0.005728931841221152,OFF,1024
40,PRUNED,4.699125258127848,2026-01-26T21:16:27.396704,2026-01-26T21:22:15.083452,347.686748,{},0.17021084360672575,34.313118327882,64,179,128,0.0007674171394833568,OFF,2048
41,PRUNED,15.158020528157552,2026-01-26T21:22:15.093009,2026-01-26T21:24:20.952506,125.859497,{},0.5384689482082303,54.721231578770585,8,169,160,0.00018709322636751075,OFF,1024
42,PRUNED,0.00025193002074956893,2026-01-26T21:24:20.963233,2026-01-26T21:36:03.472193,702.50896,{},0.6679199850865558,65.10145497111085,48,107,512,0.00824614673005149,OFF,1024
43,PRUNED,0.0012040970226128895,2026-01-26T21:36:03.481959,2026-01-26T21:40:12.242377,248.760418,{},0.588151060976573,47.814469171900356,16,78,128,0.00708928941685863,ON,1024
44,PRUNED,5.8849875926971436,2026-01-26T21:40:12.254427,2026-01-26T21:40:59.752406,47.497979,{},0.6340234604313293,74.3279345918998,32,66,512,0.004028602073434054,OFF,1024
45,PRUNED,15.345477676391601,2026-01-26T21:40:59.763027,2026-01-26T21:41:27.562849,27.799822,{},0.6801008208604832,60.78263997811535,48,139,256,0.0026370878438909864,ON,1024
46,COMPLETE,2.733365848447041e-06,2026-01-26T21:41:27.572385,2026-01-26T21:59:20.933291,1073.360906,"{""best_epoch"": 97, ""best_val_acc"": 1.0, ""effective_batch_size"": 8, ""output_dir"": ""./outputs/2026-01-26/21-41-27""}",0.6397941919079897,70.90412301326269,8,97,160,0.006773885360456328,ON,512
47,COMPLETE,1.5788649276752644e-05,2026-01-26T21:59:20.945713,2026-01-26T22:15:26.850951,965.905238,"{""best_epoch"": 93, ""best_val_acc"": 1.0, ""effective_batch_size"": 8, ""output_dir"": ""./outputs/2026-01-26/21-59-20""}",0.5924607648629645,71.53914979827933,8,96,160,0.005534449967304637,ON,512
48,PRUNED,0.0041394484462216495,2026-01-26T22:15:26.862467,2026-01-26T22:17:16.019785,109.157318,{},0.4522618713828125,72.43807114198397,8,93,160,0.005431521186269505,OFF,512
49,COMPLETE,5.582967029719536e-07,2026-01-26T22:17:16.030880,2026-01-26T22:38:09.446449,1253.415569,"{""best_epoch"": 124, ""best_val_acc"": 1.0, ""effective_batch_size"": 8, ""output_dir"": ""./outputs/2026-01-26/22-17-16""}",0.6041981438664752,88.14586475505904,8,124,160,0.005033444437126083,ON,512
50,PRUNED,0.0035600046316782634,2026-01-26T22:38:09.459768,2026-01-26T22:38:52.069339,42.609571,{},0.5980398552629091,87.53503023043451,8,122,160,0.002968255003682651,ON,512
51,PRUNED,0.006697920678804318,2026-01-26T22:38:52.079652,2026-01-26T22:39:34.536855,42.457203,{},0.5608696697035185,108.34087217354578,8,126,160,0.0020914306528742404,ON,512
52,COMPLETE,5.791583191694372e-07,2026-01-26T22:39:34.545431,2026-01-26T22:55:07.668123,933.122692,"{""best_epoch"": 109, ""best_val_acc"": 1.0, ""effective_batch_size"": 8, ""output_dir"": ""./outputs/2026-01-26/22-39-34""}",0.6437546031914265,79.23561090792147,8,109,160,0.004660669283323449,ON,512
53,COMPLETE,5.528329400779815e-07,2026-01-26T22:55:07.679497,2026-01-26T23:10:02.893054,895.213557,"{""best_epoch"": 110, ""best_val_acc"": 1.0, ""effective_batch_size"": 8, ""output_dir"": ""./outputs/2026-01-26/22-55-07""}",0.644916006063419,79.32426857583891,8,110,160,0.004738892406162565,ON,512
54,PRUNED,0.0033215099868054193,2026-01-26T23:10:02.906643,2026-01-26T23:10:43.556852,40.650209,{},0.5422101257095487,81.95692132965064,8,96,160,0.0038779137227623424,ON,512
55,COMPLETE,4.371006940099657e-08,2026-01-26T23:10:43.567706,2026-01-26T23:29:42.765777,1139.198071,"{""best_epoch"": 135, ""best_val_acc"": 1.0, ""effective_batch_size"": 8, ""output_dir"": ""./outputs/2026-01-26/23-10-43""}",0.6399557563149713,92.20420575706169,8,135,160,0.004858993851624002,ON,512
56,COMPLETE,2.9802320611338473e-09,2026-01-26T23:29:42.778115,2026-01-26T23:52:41.789851,1379.011736,"{""best_epoch"": 153, ""best_val_acc"": 1.0, ""effective_batch_size"": 8, ""output_dir"": ""./outputs/2026-01-26/23-29-42""}",0.638996848983528,100.41088370986378,8,153,160,0.0042594466840313846,ON,512
57,COMPLETE,2.9802320611338473e-09,2026-01-26T23:52:41.803955,2026-01-27T00:15:53.860028,1392.056073,"{""best_epoch"": 150, ""best_val_acc"": 1.0, ""effective_batch_size"": 8, ""output_dir"": ""./outputs/2026-01-26/23-52-41""}",0.6407202506697819,103.20706215134877,8,150,160,0.004869285246810828,ON,512
58,PRUNED,1.4702477718249914e-07,2026-01-27T00:15:53.870983,2026-01-27T00:34:30.994195,1117.123212,{},0.6062701155620942,101.0893153930474,8,161,160,0.004645334168556975,ON,512
59,PRUNED,0.002551531939146419,2026-01-27T00:34:31.004621,2026-01-27T00:35:12.545379,41.540758,{},0.5810557005935006,119.51981150438495,8,151,160,0.002750998307979316,ON,512
60,PRUNED,13.385067717234294,2026-01-27T00:35:12.554492,2026-01-27T00:35:45.558587,33.004095,{},0.34704240909224926,93.05610009916694,8,173,160,0.0013815377296054504,ON,512
61,PRUNED,1.3311702744545074e-07,2026-01-27T00:35:45.568394,2026-01-27T00:55:42.793239,1197.224845,{},0.6464614641347216,110.79171856111957,8,190,160,0.003344566753920381,ON,512
62,COMPLETE,5.463758778745387e-09,2026-01-27T00:55:42.803271,2026-01-27T01:18:24.403748,1361.600477,"{""best_epoch"": 148, ""best_val_acc"": 1.0, ""effective_batch_size"": 8, ""output_dir"": ""./outputs/2026-01-27/00-55-42""}",0.6393708004773012,99.21223640428882,8,148,160,0.0048913977210568935,ON,512
63,PRUNED,1.256664489801551e-07,2026-01-27T01:18:24.415891,2026-01-27T01:37:29.480018,1145.064127,{},0.6163666848899367,100.00987505622378,8,148,160,0.004866349791862254,ON,512
