number,state,value,datetime_start,datetime_complete,duration_sec,user_attrs_json,param_batch_size,param_epochs,param_eps,param_hop_length,param_lr,param_mel,param_n_fft,param_norm_p
53,PRUNED,3.5224839448928833,2026-02-13T00:19:35.707549,2026-02-13T00:19:43.520294,7.812745,{},64,997,0.00033681144499805057,512,0.00044247887081447793,ON,2048,2.5988875446955864
54,COMPLETE,1.9732370600104332,2026-02-13T00:19:43.529758,2026-02-13T00:21:22.594080,99.064322,"{""best_epoch"": 786, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-02-13/00-19-43""}",64,967,0.0009786659582876024,512,0.0005441338322020414,ON,2048,2.1695591212938856
55,PRUNED,7.161205969750881,2026-02-13T00:21:22.617568,2026-02-13T00:21:30.447118,7.82955,{},32,958,0.0005675997820809472,512,0.0005398278611253017,ON,2048,1.9122352832497165
56,PRUNED,3.819272205233574,2026-02-13T00:21:30.456156,2026-02-13T00:21:45.867224,15.411068,{},64,995,0.0002165938252191229,128,0.0003449274117162142,ON,2048,3.0477558470653396
57,PRUNED,3.942199781537056,2026-02-13T00:21:45.875957,2026-02-13T00:21:53.656982,7.781025,{},64,327,0.00012312716767492955,512,0.0014681795698194514,ON,2048,2.8502980805799103
58,COMPLETE,2.1120878905057907,2026-02-13T00:21:53.665948,2026-02-13T00:23:24.829531,91.163583,"{""best_epoch"": 368, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-02-13/00-21-53""}",64,876,0.0009958090541103246,512,0.004247777160801069,ON,2048,2.483941264284474
59,PRUNED,4.533428645133972,2026-02-13T00:23:24.845447,2026-02-13T00:23:35.249859,10.404412,{},48,897,0.00030177509891266577,256,0.003052772581577854,ON,2048,2.5154647897313422
60,PRUNED,9.364021149774393,2026-02-13T00:23:35.260531,2026-02-13T00:23:41.953608,6.693077,{},8,959,0.000550726435245047,512,0.005422754333688801,ON,1024,2.718420865063568
61,COMPLETE,1.9120630398392677,2026-02-13T00:23:41.962599,2026-02-13T00:25:09.307436,87.344837,"{""best_epoch"": 810, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-02-13/00-23-42""}",64,850,0.0009711558620572648,512,0.00071528222876884,ON,2048,2.1123466731920124
62,PRUNED,3.085391603410244,2026-02-13T00:25:09.327974,2026-02-13T00:25:17.146190,7.818216,{},64,882,0.000616672240663329,512,0.00072171243284902,ON,2048,2.115786784930869
63,PRUNED,3.1702326238155365,2026-02-13T00:25:17.154770,2026-02-13T00:25:24.884868,7.730098,{},64,939,0.00038187467660580777,512,0.0023515309127664446,ON,2048,1.7982452742845314
64,PRUNED,3.6090952903032303,2026-02-13T00:25:24.895169,2026-02-13T00:25:32.660300,7.765131,{},64,820,0.00023022958886836505,512,0.0009919788508526027,ON,2048,2.488633405771745
65,COMPLETE,1.9446028247475624,2026-02-13T00:25:32.669604,2026-02-13T00:26:59.622015,86.952411,"{""best_epoch"": 865, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-02-13/00-25-32""}",64,867,0.0009761497671293666,512,0.0005684462848755634,ON,2048,2.1727805460242804
66,PRUNED,3.2012749910354614,2026-02-13T00:26:59.638258,2026-02-13T00:27:05.431731,5.793473,{},64,984,0.0006829300194873909,512,0.0005244288474668353,ON,512,2.1626614050490773
67,PRUNED,3.7885871678590775,2026-02-13T00:27:05.440445,2026-02-13T00:27:14.859417,9.418972,{},64,781,0.00017175885589024723,320,0.0006260950590153702,ON,2048,2.2900359076651906
68,PRUNED,9.725852923591932,2026-02-13T00:27:14.868259,2026-02-13T00:27:22.844845,7.976586,{},16,155,0.0003574264409493741,512,0.0007870211341422295,ON,2048,2.0296601268988255
69,PRUNED,7.206228952854872,2026-02-13T00:27:22.853865,2026-02-13T00:27:30.727193,7.873328,{},32,926,0.000519624337787375,512,0.0012739281717460548,ON,2048,1.7173698804966318
70,PRUNED,4.528101779520512,2026-02-13T00:27:30.736341,2026-02-13T00:27:39.434098,8.697757,{},64,842,5.3457773705269164e-05,512,0.0004637100479631354,OFF,2048,1.8595412697343496
