number,state,value,datetime_start,datetime_complete,duration_sec,user_attrs_json,param_batch_size,param_epochs,param_eps,param_hop_length,param_lr,param_mel,param_n_fft,param_norm_p
63,COMPLETE,2.34730682708323,2026-02-09T19:48:16.525683,2026-02-09T19:51:09.086305,172.560622,"{""best_epoch"": 26, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-02-09/19-48-16""}",64,42,0.000687553636038768,512,0.000549027563540765,ON,1024,1.4078608451546513
64,PRUNED,3.4503307789564133,2026-02-09T19:51:09.095598,2026-02-09T19:51:27.041125,17.945527,{},64,28,0.00043410965088076927,512,0.00041568627081944854,ON,1024,1.8677120866106551
65,PRUNED,2.4814402014017105,2026-02-09T19:51:27.049278,2026-02-09T19:52:28.114323,61.065045,{},64,50,0.0009761497671293666,512,0.0002754305768903299,ON,512,2.2652153577219245
66,PRUNED,3.5239696353673935,2026-02-09T19:52:28.122369,2026-02-09T19:52:53.745792,25.623423,{},64,106,0.0002857462174888205,320,0.0006847218983112896,ON,1024,2.587458697574205
67,PRUNED,10.806766239802043,2026-02-09T19:52:53.753657,2026-02-09T19:53:12.431439,18.677782,{},16,36,0.00017158566858832254,512,0.00034941854705928957,ON,1024,1.2554376311137858
68,PRUNED,7.02706928178668,2026-02-09T19:53:12.439775,2026-02-09T19:53:30.642946,18.203171,{},32,24,0.0005190328060960442,512,0.0008361450697245488,ON,1024,3.0387138732161074
69,COMPLETE,2.19856821000576,2026-02-09T19:53:30.650559,2026-02-09T20:09:22.842000,952.191441,"{""best_epoch"": 47, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-02-09/19-53-30""}",64,58,0.0006915048512551033,512,0.00048671152912937716,OFF,1024,1.7541082728484763
70,PRUNED,24.078162007033825,2026-02-09T20:09:22.851514,2026-02-09T20:11:13.664512,110.812998,{},64,62,4.9688237626301125e-08,256,0.00047328583533915033,OFF,1024,1.7638422297710097
71,COMPLETE,2.087712123990059,2026-02-09T20:11:13.672756,2026-02-09T20:26:33.998327,920.325571,"{""best_epoch"": 48, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-02-09/20-11-13""}",64,56,0.000762196261645725,512,0.0006317681152857482,OFF,1024,2.060895924026473
72,PRUNED,2.658729251474142,2026-02-09T20:26:34.007606,2026-02-09T20:39:59.662428,805.654822,{},64,73,0.00046003251960536614,512,0.0005330853639359561,OFF,1024,1.6774584669265453
73,COMPLETE,1.925445057451725,2026-02-09T20:39:59.669987,2026-02-09T20:56:07.953942,968.283955,"{""best_epoch"": 27, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-02-09/20-39-59""}",64,59,0.0007494198916348768,512,0.0010358847779550664,OFF,1024,2.1256038659068204
74,PRUNED,2.943009167909622,2026-02-09T20:56:07.965630,2026-02-09T20:58:56.824788,168.859158,{},64,58,0.0002515276023325727,512,0.0009640577431584959,OFF,1024,2.128586178571676
75,PRUNED,2.6292337253689766,2026-02-09T20:58:56.833007,2026-02-09T21:02:50.917674,234.084667,{},64,79,0.0007024714312290343,512,0.001068604530738497,OFF,1024,2.040286459730679
76,PRUNED,11.582701409856478,2026-02-09T21:02:50.926746,2026-02-09T21:09:48.288143,417.361397,{},64,136,0.0003300650180213401,160,0.0019702573085533907,OFF,2048,2.3086439600552637
77,COMPLETE,1.89723140001297,2026-02-09T21:09:48.297520,2026-02-09T21:36:49.142657,1620.845137,"{""best_epoch"": 59, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-02-09/21-09-48""}",64,99,0.0006862027302382597,512,0.0013539559656260878,OFF,1024,2.1726670994813992
78,PRUNED,11.06890614144504,2026-02-09T21:36:49.154386,2026-02-09T21:38:35.673053,106.518667,{},8,65,0.00016582781068922477,128,0.001363976045743735,OFF,512,2.121823109974236
79,PRUNED,4.33967627286911,2026-02-09T21:38:35.681250,2026-02-09T21:39:29.958321,54.277071,{},48,124,0.00044847476855618,512,0.002399618419785965,OFF,1024,2.177053746565284
80,PRUNED,4.604452189058065,2026-02-09T21:39:29.965194,2026-02-09T21:40:24.256641,54.291447,{},64,100,1.62170259725903e-05,512,0.0006331082818815721,OFF,1024,1.9054864898338173
81,COMPLETE,1.934455793350935,2026-02-09T21:40:24.264385,2026-02-09T22:10:56.674962,1832.410577,"{""best_epoch"": 70, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-02-09/21-40-24""}",64,112,0.000723855540153937,512,0.001178354424815472,OFF,1024,2.4289514273714063
82,COMPLETE,1.9255643226206303,2026-02-09T22:10:56.684655,2026-02-09T22:41:45.618366,1848.933711,"{""best_epoch"": 58, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-02-09/22-10-56""}",64,113,0.0007303067789776341,512,0.0012294405059549186,OFF,1024,2.459057672363008
83,COMPLETE,2.093802183866501,2026-02-09T22:41:45.627902,2026-02-09T23:08:45.859482,1620.23158,"{""best_epoch"": 71, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-02-09/22-41-45""}",64,99,0.0005223950875629773,512,0.0015650779647160991,OFF,1024,2.4132072370424558
84,COMPLETE,1.8856050688773394,2026-02-09T23:08:45.869607,2026-02-09T23:39:33.961919,1848.092312,"{""best_epoch"": 86, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-02-09/23-08-45""}",64,113,0.0005989321308500078,512,0.0016115233293633206,OFF,1024,2.436007437469562
85,PRUNED,3.7747640013694763,2026-02-09T23:39:33.974130,2026-02-09T23:40:28.328906,54.354776,{},64,117,0.0005527942865469276,512,0.0016047796050933664,OFF,1024,2.4773430291781953
86,PRUNED,3.1034345999360085,2026-02-09T23:40:28.337210,2026-02-09T23:41:22.637101,54.299891,{},64,111,0.00023220785783636751,512,0.001912640908430615,OFF,1024,2.6402815585304267
87,PRUNED,10.386965720852215,2026-02-09T23:41:22.644654,2026-02-09T23:42:50.020540,87.375886,{},16,120,0.0004043075647584085,320,0.002579682380090187,OFF,1024,2.433533570342031
88,COMPLETE,1.8700909949839115,2026-02-09T23:42:50.028489,2026-02-10T00:10:22.551067,1652.522578,"{""best_epoch"": 49, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-02-09/23-42-50""}",64,101,0.0007232457432758783,512,0.0012452422103109676,OFF,1024,2.307348120971503
89,COMPLETE,2.0380657501518726,2026-02-10T00:10:22.562235,2026-02-10T00:37:06.192307,1603.630072,"{""best_epoch"": 37, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-02-10/00-10-22""}",64,98,0.000732268538526115,512,0.0022410911990582974,OFF,1024,2.3287011229737873
90,PRUNED,4.222802177071571,2026-02-10T00:37:06.202621,2026-02-10T00:38:00.497581,54.29496,{},64,95,0.00013682113059900345,512,0.0027055437810873427,OFF,1024,2.3400331479555323
91,PRUNED,3.211738869547844,2026-02-10T00:38:00.505852,2026-02-10T00:39:11.094296,70.588444,{},64,100,0.0007211235557552406,512,0.002225610431712732,OFF,1024,2.2343043920695993
92,PRUNED,2.957313433289528,2026-02-10T00:39:11.103116,2026-02-10T00:40:05.356500,54.253384,{},64,129,0.0003128022336504217,512,0.0012321816248209178,OFF,1024,2.0468489531758873
93,PRUNED,2.151233993470669,2026-02-10T00:40:05.364677,2026-02-10T00:59:28.530624,1163.165947,{},64,110,0.0005434589270199083,512,0.0015210772233556818,OFF,1024,2.484899061322138
94,PRUNED,3.174039915204048,2026-02-10T00:59:28.539924,2026-02-10T01:00:39.207837,70.667913,{},64,94,0.0007559764486559891,512,0.0031897830963876143,OFF,1024,2.780270154301719
95,PRUNED,7.94047037512064,2026-02-10T01:00:39.218381,2026-02-10T01:01:33.649084,54.430703,{},32,86,0.00039023554484978726,512,0.001755368569293038,OFF,1024,2.298447779014195
96,PRUNED,9.525401486953099,2026-02-10T01:01:33.657077,2026-02-10T01:08:30.589293,416.932216,{},64,104,0.0005781293064264242,160,0.0011885816784078431,OFF,2048,2.4016929182741382
97,PRUNED,9.32898548990488,2026-02-10T01:08:30.598144,2026-02-10T01:10:20.800779,110.202635,{},64,110,0.0002219191396600173,256,0.0013870896164323268,OFF,1024,2.1818273817327016
98,PRUNED,4.055439859628677,2026-02-10T01:10:20.809422,2026-02-10T01:11:31.492315,70.682893,{},64,121,0.0007744057463597964,512,0.0018058695500465186,OFF,1024,2.655667360225103
99,PRUNED,3.002048935741186,2026-02-10T01:11:31.500597,2026-02-10T01:12:00.834054,29.333457,{},64,95,0.00029616861979538047,512,0.005514672285668628,OFF,512,2.5416356033271454
